kepid,mass,radius,teff,bp_rp,e_bp_min_rp_interp,e_bp_min_rp_val,rrmscdpp04p5
10029078,0.941,0.87462354,5176.702,1.0637188,0.11315703803011627,0.091,197.67
10029096,1.034,1.6308875,5644,0.8852167,0.24842456255465395,NaN,182.704
10029112,1.022,1.2710048,5113.293,1.0355282,0.20206604820403612,0.318,235.378
10029121,1.241,1.4197254,5817.3335,0.8238869,0.27964905873302975,0.227,205.545
10029141,1.115,1.1795142,5116.3335,1.0512342,0.20704221756307367,0.182,249.919
10034845,0.771,1.0088602,4968.5,1.1257105,0.15728432779567444,0.2192,244.201
10034864,0.631,0.5672204,4478,1.5106688,0.052565304789273286,0.133,90.882
10057997,1.2,1.8437752,5684.6665,0.8730583,0.23965707379458312,0.6438,125.966
10058021,0.716,0.69412273,4479,1.5677528,0.16444906330675751,NaN,154.013
10058035,0.804,0.62914956,4982.6665,1.3312941,0.18564312987777584,0.2143,233.799
10058115,1.186,1.5768265,6322,0.6912308,0.13759844835401608,0.454,25.136
10058234,0.887,0.9329451,5430.75,0.9379616,0.10003836485954487,0.088,110.818
10058243,0.903,0.82800174,5440,0.92734337,0.09536418274225579,0.0408,135.048
10058367,0.718,0.86417747,4643.6436,1.4776039,0.3261029684456302,0.504,259.323
10065366,0.829,0.6919841,4920.5547,1.280549,0.15123842299185863,0.139,203.528
10065413,0.973,1.4456111,5659.7427,0.8829422,0.12560384216398768,NaN,68.21
10065425,0.977,1.0536431,5601,0.89305496,0.15614648838222678,0.101,175.667
10065429,0.973,1.0013682,5469.5,0.8993645,0.055747545314457296,0.0278,97.317
10065437,0.977,1.0403534,5306.8,1.0054798,0.1272536232312805,NaN,119.559
10065464,1.03,1.0944117,5538.185,0.855896,0.06903234532418324,0.076,58.205
10065475,0.861,0.82362634,4955.4697,1.1438093,0.10985773637211259,0.1047,127.511
10065521,0.989,0.9911718,5407,0.94467735,0.13879072384713545,0.0518,145.278
10065550,1.067,1.117331,5601,0.87367916,0.16460407149737033,0.085,131.467
10065568,1.396,1.0726107,6516.75,0.7300215,0.16450070173161324,0.0993,56.735
10069380,0.906,1.1864442,5476,0.88618946,0.047052331355169716,0.106,36.718
10069388,0.947,1.1648493,5339.5,0.9658203,0.19359408041753154,0.233,186.189
10069421,1.049,1.0459818,5475.3335,0.89735985,0.08467023852084174,0.058,80.119
10069424,0.778,0.75852656,4892,1.1969271,0.0972739916282243,0.0765,114.404
10069546,1.192,1.1733932,6358.5,0.6829138,0.15675421184536334,0.1075,42.749
10069584,0.8,0.6415599,5017,1.276434,0.16376887177392563,0.15,198.587
10069739,1.04,1.0302312,5389,0.96305656,0.19061953338445597,0.1605,208.079
10079075,0.889,0.9101066,5275.5,0.9987488,0.1218710633829808,0.12,140.741
10079113,0.997,0.90255415,5419.25,0.94926834,0.14524830805088662,0.016,174.202
10079118,1.053,1.0783293,5688.3335,0.8718443,0.12914802560142508,0.103,106.42
10079154,0.809,0.7316651,4898,1.2075958,0.151732429242347,0.0578,215.473
10079157,0.939,1.3266692,5537.5303,0.8967676,0.1924731310271588,0.2697,144.717
10079245,0.996,1.2858002,5948,0.7695732,0.1294373671107602,0.155,77.089
10079258,0.755,0.6321884,4948.3335,1.3448,0.18407762130054336,0.188,188.877
10082925,0.76,0.83128864,4949.23,1.320837,0.1991535241155801,0.3375,158.308
10082950,1.213,1.4784003,5882.3335,0.76348305,0.14761553419553236,0.232,69.215
10082977,1.065,0.9770234,5431,0.92906666,0.10984405061632631,0.0543,128.225
10083074,1.188,1.29705,5774.3335,0.8584442,0.19924304578444332,0.287,130.821
10088895,1.079,1.721783,5495.16,0.9013567,0.22264118201355845,NaN,138.782
10088930,1.132,1.6117527,5757,0.85509396,0.17662970982738624,NaN,89.479
10089024,0.969,1.0958602,6071.8433,0.7689924,0.08871776276998393,0.0437,51.275
10089105,0.669,0.7642311,4412,1.4962492,0.15574503788963429,0.2993,128.399
10089114,1.253,1.2461878,5476.25,0.8960552,0.22984085996002906,0.1635,232.341
10089119,1.104,1.0786984,5809.1265,0.87942696,0.18993843601322188,0.1287,166.079
10092601,1.047,1.069775,5397,0.95105934,0.18393969012976763,0.1395,240.13
10092637,0.833,0.7487937,4927,1.1811523,0.12016768819516288,0.0805,203.142
10092646,1.104,1.7198446,6147,0.76987743,0.19107301101261587,NaN,76.787
10092693,0.959,1.0246168,5361,0.97768784,0.14564659964066085,0.158,173.861
10092700,1.014,1.8281969,5281.92,1.0246725,0.32567771614979063,NaN,252.929
10092728,0.741,0.6913389,4817.345,1.2785892,0.07306532338490052,0.0735,92.82
10092784,0.997,1.6277243,5744,0.8239765,0.2553746446547544,0.4998,182.148
10098671,0.792,0.68354815,4991.0566,1.2561731,0.12469886779201941,0.1832,254.798
10098701,0.764,1.1486944,5227.91,1.0224113,0.06991073954371846,0.2425,71.944
10098760,0.781,0.7490548,4918.203,1.1794481,0.05446841044566062,0.039,102.967
10098887,0.851,1.0226889,4995,1.1564026,0.19936671867305367,0.358,341.577
10098952,0.753,0.6272347,4854,1.3897076,0.12770952890993933,0.19,160.025
10123050,0.774,0.640142,5051,1.2666874,0.14663426015258393,0.139,205.209
10123343,1.081,1.1047827,5767,0.8413305,0.16019182094280449,NaN,127.583
10001733,0.719,0.60176265,4820,1.3750544,0.12424367847766984,0.0762,133.364
10001797,0.937,1.6880075,5353,0.9872894,0.2887730591526146,0.672,185.455
10001808,0.949,0.85507447,5348,0.98532677,0.10366795093126942,0.0783,155.131
10001866,0.792,0.9261217,5335.1,0.97182274,0.10018180191039616,0.061,104.086
10001933,1.05,1.2350363,5829,0.8241329,0.2088574472265052,0.082,137.93
10005690,0.966,1.0989666,5762,0.8676443,0.09776973903871947,0.1412,73.98
10005692,1.102,0.8667936,5744,0.8730688,0.15259078176749516,0.0247,181.325
10005714,1.327,1.2592896,5672,0.867136,0.09658007860177792,0.235,64.339
10005745,1.066,1.0730532,5812.3335,0.8407078,0.2323166915739596,0.1113,190.221
10005758,0.996,1.213702,5890,0.79355145,0.11533935471909043,0.043,66.955
10005761,0.985,0.970796,5440,0.9287853,0.12336260283293093,0.0477,124.385
10005770,1.05,1.2570662,5935.67,0.79316807,0.1957976808424064,0.148,119.284
10005772,1.058,0.9817605,5850.3335,0.7979431,0.0765023259844979,0.0535,83.433
10005788,0.573,0.6517236,4314,1.5581245,0.15528698412429207,0.1837,195.569
10005819,1.01,1.2400193,5925,0.82767296,0.20174915250704165,0.1727,121.125
10005956,1.064,1.286411,5977,0.7426548,0.07045486851308173,0.1115,29.852
10014880,0.931,0.87387675,4946.6665,1.2167435,0.14684091461909818,0.2695,184.103
10014886,1.003,1.5563564,5113.22,1.0230217,0.25817110890480044,0.3345,243.165
10014906,1.026,1.5891519,5414.187,0.90940666,0.24889388714350785,NaN,190.819
10014922,0.917,0.94777244,5041.465,1.0382528,0.11219453691259992,0.0997,162.054
10014954,1.104,1.2469932,5791,0.834322,0.15408202698126186,0.09,99.625
10015286,0.806,0.6812912,4862,1.256999,0.16221968759667943,0.0483,241.131
10019239,1.132,1.7747134,5470.5,0.90065193,0.23849615495659082,NaN,134.145
10019281,0.82,0.72034514,4895.71,1.2293282,0.12868250314780683,0.1102,180.132
10019318,1.077,1.0134076,5815,0.8321953,0.10962538466801425,0.0535,82.844
10019352,0.949,0.8500993,5328,1.0008402,0.14101079536385053,0.0573,215.27
10019358,0.979,1.013366,5477,0.9025593,0.043566787611489736,0.0483,48.933
10019381,0.809,0.7237246,4883,1.1960573,0.1397248377509581,0.0477,271.235
10019405,0.973,1.1155369,5345.207,0.98981667,0.08153204544341003,0.2527,65.146
10025331,0.82,0.60266036,4902.8525,1.3692484,0.19148797148330246,0.1537,226.155
10025369,1.012,0.9519469,5149,1.013402,0.1666921557575253,0.0665,268.243
10025444,1.198,1.5195351,5787.5,0.8376665,0.25892380731418374,0.4415,156.697
10025454,0.765,0.7582394,5061,1.2242975,0.17926686054402793,0.2087,239.72
10025563,1.079,2.2601428,5452,0.9020996,0.34232212620268254,NaN,172.01
10025580,1.096,1.529664,5479,0.90403175,0.2879860273256641,0.3213,219.244
10029697,0.961,1.3051933,5335.1,0.9865627,0.18578460824643853,0.248,199.773
10029786,1.038,1.7381257,5403.33,0.9104061,0.25980674395961795,NaN,205.449
10029815,1.026,0.9894311,5852.1934,0.9646349,0.1573202557580115,0.178,164.129
10035558,0.541,0.7284259,4358,1.5944824,0.2233072969542121,0.3442,342.487
10035559,1.174,1.2505217,6003,0.74962807,0.05614611433135238,0.143,34.286
10035775,0.586,0.661297,4382.3335,1.5174694,0.18047573593836325,0.0913,269.324
10053138,0.875,0.99979246,5375,0.9446697,0.0661977322265963,0.058,77.878
10053181,1.193,1.3945935,5905.615,0.8812456,0.2518963650175099,0.3197,217.075
10058374,0.83,1.0585659,5743.25,0.8251209,0.21755003215932014,0.0565,572.629
10058376,0.745,0.6957463,4714.7646,1.3742781,0.08674440762832658,0.178,112.712
10058384,1.052,0.96536076,5861.5,0.8047104,0.06433111945837663,0.043,48.385
10058479,1.132,1.4460045,5889,0.79630375,0.19163273179700535,0.2767,107.932
10058491,1.164,1.5559349,5985,0.78962326,0.10716709371659464,0.4797,49.982
10058496,1.114,1.1825347,5893,0.78721046,0.08378624542949918,0.08,52.002
10058600,0.894,0.9243032,5464,0.90871525,0.051904413589134724,0.081,49.967
10058656,1.023,1.5368044,5800.6665,0.8492594,0.2203743239535033,0.4165,122.243
10065591,1.207,1.2775278,5812,0.8281765,0.1742009542428369,0.1745,107.505
10065597,0.763,0.7970748,5090.7,1.103054,0.15081840410873196,0.0105,217.05
10065623,0.915,1.1112757,5728.6,0.8600941,0.12620384943188143,0.1137,89.51
10065638,1.086,1.1000055,5601,0.894577,0.18659249120115276,0.144,200.491
10065675,0.781,0.74065703,4839.197,1.2645836,0.16406815627326365,0.1865,199.938
10065676,1,1.445436,5329.8027,1.0101223,0.24739512758613985,0.431,190.568
10065683,1.06,1.9312483,5760.88,0.7582655,0.19486854627493425,NaN,75.898
10065700,1.004,1.4269093,5688.9927,0.85994434,0.20129929991660028,0.317,117.201
10069808,0.822,0.5821534,5036.25,1.2788506,0.1448293882126204,0.097,190.01
10069831,1.022,1.4727273,5983,0.7533207,0.11428678042279582,0.221,47.263
10069844,1.04,1.2335024,5869.75,0.7839279,0.11901292745824751,0.082,66.042
10069912,1.093,1.2977905,5744,0.8720932,0.21676590986091537,0.261,148.128
10069925,1.022,1.8136582,5950.75,0.79270554,0.2659749790620631,NaN,116.489
10069993,1.094,1.0150505,5880.25,0.81079865,0.14335739509340362,0.053,107.571
10079315,0.902,0.80702263,5329.6665,0.99099064,0.11697304617547273,0.005,178.702
10079324,0.842,0.7695051,4904.76,1.1642895,0.12945025828894907,NaN,225.639
10079397,0.975,1.0040004,5358,0.9686127,0.10485417059698374,0.0677,112.064
10079460,1.004,1.4933565,5777,0.8661661,0.1549300720553899,0.184,80.896
10083096,0.906,1.1419778,5088.3203,1.0541296,0.16395605659619203,0.2628,167.32
10083167,1.132,1.4176382,5345,0.95133686,0.2585692887172602,0.35,226.862
10083197,1.081,1.9914494,5370,0.9460802,0.3346555425758683,NaN,206.081
10083199,0.958,1.0204443,5021.0303,1.0751762,0.17110634777290543,0.187,248.631
10083203,0.809,0.5981093,4904,1.3961,0.22214886440664824,0.1755,251.11
10083247,1.031,1.3625149,5930.4766,0.8663969,0.14979235507728592,0.3185,83.671
10083254,0.938,1.1652627,5450.3335,0.9019003,0.13724562524522751,0.139,110.766
10089284,1.233,1.243341,5627.97,0.8810253,0.2283040484860728,0.1987,209.333
10089308,0.95,1.8637048,5466.3335,0.9429369,0.28406911475122276,NaN,170.243
10089318,0.854,1.386064,5332,0.98053265,0.1933011464300321,0.312,157.026
10089420,1.221,1.4607949,5461.6934,0.90792084,0.1985882661390387,NaN,140.234
10089471,1.117,1.3067136,5439,0.93093204,0.23962930785861689,0.2803,228.858
10092805,1.18,1.1528963,5773.0405,0.8377075,0.16259780662689716,0.1167,171.98
10092806,1.183,1.4467455,6131.5,0.77421284,0.27200608957173905,0.3327,171.731
10092834,1.232,1.4662694,5932.6997,0.80727863,0.17397477609219456,0.371,117.617
10093364,0.928,1.6647987,5370,0.95511913,0.27470167092181824,0.554,243.541
10093428,0.734,0.7195549,4975.54,1.1157951,0.10527593964276125,0.008,201.506
10093467,1.091,1.4359665,5087,1.0212812,0.213387413800895,0.345,236.074
10093468,1.074,1.8028929,5399.6,0.9061003,0.23830484817667463,0.652,180.78
10093511,1.038,1.6274338,5084.6665,1.0576487,0.2627441479936711,0.612,255.551
10098969,0.622,0.5754834,4249.25,1.6497049,0.11001872514598153,0.008,197.586
10099101,0.551,0.9190251,4705.365,1.3703461,0.22770075569180656,0.428,254.402
10099397,0.962,0.93390137,5378.3335,0.9617691,0.10460378179340747,0.0695,159.379
10099612,0.91,0.7545679,4901,1.1755915,0.06587447265246357,0.039,121.279
10099728,1.079,1.0062584,5796,0.8646574,0.08844928888472553,0.1005,98.876
10123523,0.875,0.82911605,5360,0.9683771,0.04179834364671313,0.0535,54.369
10123536,0.982,1.0729555,5796.6665,0.84808445,0.09989269906533493,0.122,71.616
10123547,0.605,0.78327674,5085.617,1.060792,0.04776502932981562,0.0082,91.445
10123548,1.004,1.6209484,5891.3335,0.805213,0.2345895036952055,NaN,123.118
10123560,0.916,1.2090098,5510.75,0.8752966,0.053824549152046874,0.131,38.791
10123637,0.814,0.8410925,5353,0.97630215,0.03857056484783498,0.0553,49.873
10123664,0.801,0.89185363,5015.75,1.0863514,0.06961517571646775,0.0975,92.041
10001957,1.126,0.9081767,5724.8203,0.8746805,0.11145122611909669,0.025,161.159
10001973,1.052,0.8935666,5441,0.91580486,0.14333493542667788,0.007,173.542
10002049,1.036,2.0530486,5476,0.8951273,0.30180418219847005,NaN,146.173
10002066,1.233,1.3920503,5708.437,0.85524654,0.1544325474580019,0.2455,90.483
10002167,0.874,1.0769233,5126.915,1.0126143,0.16079186956048297,0.16,177.68
10006032,0.811,0.81757975,5000.75,1.1797876,0.14113318901273986,0.1935,196.374
10006096,0.773,0.9636028,5106.0947,1.0678148,0.1304780511230993,NaN,220.629
10006127,0.854,0.814474,4883.25,1.1825113,0.16764433549731925,0.1113,260.542
10006164,0.83,0.8434376,4955.61,1.1023264,0.1380534789828703,0.0257,202.813
10006171,1.036,1.3213091,5465.25,0.9062729,0.17625062254544122,0.2695,126.868
10015379,0.87,1.0787303,5667.925,0.9271536,0.15724891751638911,0.2005,167.306
10015383,1.012,0.9968319,5447,0.9282255,0.0714762868637704,0.073,95.691
10015438,0.495,0.6197974,4596.0947,1.4778376,0.21884912242841525,0.145,242.535
10015450,1.058,1.1128756,5730.5,0.869544,0.2184258083999576,0.1405,188.563
10015467,0.884,0.88595974,5770,0.852417,0.06683284843465953,0.0072,56.3
10015543,1.02,1.2366701,5759,0.853508,0.17603227338888972,0.176,118.713
10019418,0.961,0.9659076,5365.3335,0.95150185,0.14844599448436802,NaN,185.836
10019421,1.061,1.3336419,5419.6665,0.9330387,0.17525246459833885,0.265,132.68
10019464,1.39,1.9485247,6127.66,0.7428789,0.21490718459009964,NaN,58.961
10019467,1.099,1.495699,5806.3335,0.885767,0.3139814061360606,0.5873,213.924
10019532,1.017,0.960845,5755,0.8560753,0.03836915187821666,0.0098,32.399
10019643,0.882,0.944439,5385.75,0.9656296,0.08751690942327647,0.0695,94.672
10019644,1.165,0.9779704,5756,0.86252403,0.18888538625525617,0.0495,175.406
10025590,0.958,1.6699297,5438.75,0.9180393,0.26410537343739077,0.471,179.111
10025667,0.968,1.0365157,5360,0.965291,0.17450849791515116,0.1595,206.254
10025711,0.926,1.1327721,5085.27,1.0468988,0.16870959063791188,0.205,192.049
10025746,0.903,0.92329973,5041,1.0676308,0.09938395426824202,0.096,141.852
10025759,1.028,0.9841745,5411,0.9477854,0.13874728800249173,0.058,161.589
10025805,1.045,0.93427324,5441.3335,0.9642229,0.1676260346025112,0.105,224.938
10029830,1.028,1.6213049,5097.81,1.0574732,0.2855867703595033,0.602,292.12
10029838,1.021,1.1470186,5758,0.8667917,0.09628722337841225,0.1445,71.019
10029847,0.926,1.1870217,5337,0.9963684,0.16082516091652668,0.2645,181.301
10029853,0.917,0.81752944,4896.09,1.2027397,0.13870119853999582,0.1575,261.017
10029868,0.873,0.7893737,4958,1.1498337,0.1130155183424083,0.0653,170.12
10029881,0.79,0.8621655,4906,1.1058226,0.1279407478563221,0.0575,225.905
10029913,0.973,1.0552679,5463,0.91468716,0.09394130655271923,0.11,109.743
10029943,0.864,0.61289114,4947,1.3512821,0.1895448937853052,0.1727,298.812
10029985,1.107,1.5891505,5834.75,0.81420517,0.11880812061510779,0.4397,63.306
10053448,0.943,1.4099767,6031,0.8751993,0.15745864889357747,0.5763,100.037
10053499,1.493,1.1264431,6376,0.6668749,0.16076199809958786,0.0442,45.025
10053512,0.823,0.92899966,5071.61,1.0404301,0.07150130633431687,0.0435,98.446
10053536,0.734,0.7502587,4899,1.2106762,0.1269311802309943,NaN,241.919
10058755,1.021,1.2520031,5774.3335,0.8702812,0.14978708392661522,0.163,102.471
10058816,1.083,1.0554274,5430.3335,0.91963196,0.12933916037480753,0.105,131.231
10058829,0.823,0.7812764,4909.3335,1.2052097,0.1436814870951914,0.152,201.277
10058843,1.317,1.112547,6127.1797,0.76759243,0.09509956465517605,0.0313,61.157
10058848,0.902,1.0065886,5036,1.0821419,0.16274127341572628,0.203,211.132
10058916,1.001,1.0551227,5385,0.95717907,0.16556695090451293,0.158,187.026
10058948,1.133,1.7052468,5471,0.92802715,0.2329545037163112,0.7183,148.224
10058997,0.949,0.91369253,5327,0.9979811,0.14009123758985895,0.1027,189.301
10059061,1.118,0.95327854,5820.25,0.80708027,0.12059573381562799,0.013,109.179
10065836,0.88,0.7559797,5160.8223,1.064126,0.12961667277569427,0.0057,241.187
10065894,0.784,1.0384765,4852,1.2506428,0.2135525415855333,0.3847,192.173
10065944,0.947,1.1821221,5392.75,0.9466324,0.050034966684920065,0.2177,38.587
10070087,0.919,0.93221647,5128.375,1.0406857,0.08422078377409876,0.1012,99.164
10070180,0.996,1.1535615,5760.25,0.84003925,0.09130074842136653,0.097,74.368
10070197,0.944,0.8018185,5793.5,0.8842697,0.13699766396032464,0.016,153.77
10070204,0.915,1.6281843,5663.5,0.87483597,0.1917015226548867,NaN,99.348
10070265,0.92,0.9632052,5617.283,0.8648615,0.12704354475220067,0.0723,107.576
10070331,0.805,0.87510395,5428.5,0.94830513,0.06401702064157243,0.033,72.416
10079481,0.998,1.458777,5956.25,0.77238464,0.06126793766626161,0.22,34.488
10079491,1.094,0.93785787,5647.2837,0.8856001,0.13976815772727935,0.037,143.076
10079548,1.105,1.323331,5384,0.96437454,0.13861515078561204,0.339,99.467
10079556,1.077,1.1767777,5440.3335,0.916419,0.2207211678934052,0.178,206.436
10079565,1.161,0.8965155,5767.5,0.86353207,0.12285679641585903,0.032,111.673
10079596,0.851,1.1648166,5325,1.0048962,0.14017236387997867,0.3018,149.251
10079657,1.07,1.4731197,5769.3335,0.85960484,0.2025802831212082,0.2765,120.332
10079723,1.005,1.0803984,5890,0.79836655,0.10274343563439328,0.064,63.779
10079753,1.094,2.0098376,5833.285,0.7618799,0.18083175922739744,NaN,59.721
10083312,0.937,1.1657166,5229.6665,1.01717,0.20235090624122615,0.268,214.566
10083318,2.656,0.5698879,5002.86,1.3092308,0.1638769971694669,0.012,524.021
10083369,1.114,1.287056,5323.1,0.99001884,0.1713455400114259,0.3462,139.777
10083396,1.113,1.6467037,5915,0.7469702,0.07685467020341206,NaN,32.924
10083404,0.81,0.8144352,5083.4067,1.0661211,0.057626646286590436,0.015,68.606
10083483,1.117,1.4440917,5490,0.93904114,0.2295727636987483,0.3647,168.686
10089548,1.038,1.1345587,5411.3335,0.9347439,0.17374024372766117,0.195,175.188
10089589,1.125,0.9867965,5565.53,0.89381504,0.11361510813860641,0.09,109.778
10089617,1.15,1.6958662,5477,0.9044037,0.2690750864097193,0.6035,170.323
10089688,1.173,1.8154848,5821,0.82584953,0.2966308751449717,NaN,143.167
10089743,1.096,1.6422322,5757,0.8529854,0.2388080814797731,0.6747,133.041
10093548,0.928,1.1868231,5555.08,0.8972893,0.163052029694248,0.1403,165.967
10093588,1.035,1.2013457,5379.25,0.9681978,0.18387355929440116,0.1948,206.726
10093620,0.926,0.91579616,5386.6665,0.95490265,0.06861469937399434,0.019,98.898
10093761,0.611,0.69789064,4226,1.6372051,0.16780475711440201,0.3188,243.292
10093782,0.686,0.59813714,4460.75,1.534297,0.16088719178195351,0.165,244.204
10093844,0.797,0.7061182,4868.3335,1.3718452,0.13369595685300598,NaN,152.639
10118229,0.698,0.63466316,4925.46,1.277358,0.1192427237508028,0.0733,212.485
10118250,1.309,1.7210455,6324.3335,0.687335,0.16510861817394654,NaN,41.479
10118503,1.566,1.2166015,5813,0.8122711,0.09270019197751915,0.1343,63.602
10118525,1.036,1.5094677,5783,0.85284805,0.23225464188658607,0.4463,170.305
10118532,0.659,0.65193367,4737.6826,1.366972,0.1555309920861953,0.1438,206.535
10123716,1.015,1.214962,5672,0.87961006,0.10631651440279456,0.207,76.87
10123761,0.926,0.88467705,5040,1.0759602,0.1261711318557208,0.077,201.624
10123787,1.058,0.9126974,5396,0.9451637,0.11760017600790278,0.0145,207.571
10123893,0.91,0.7515609,5051.6665,1.0767984,0.12384097259311708,0.064,211.652
